Timestamp,Value
112.475808480,-305
112.483501351,-85
112.491194222,-174
112.498887093,-162
112.506579964,-90
112.514272835,-108
112.521965706,-85
112.529658578,-33
112.537351449,-49
112.545044320,-56
112.552737191,-6
112.560430062,11
112.568122933,4
112.575815804,18
112.583508675,33
112.591201546,47
112.598894417,74
112.606587288,99
112.614280160,124
112.621973031,135
112.629665902,119
112.637358773,124
112.645051644,135
112.652744515,108
112.660437386,72
112.668130257,61
112.675823128,45
112.683515999,22
112.691208870,13
112.698901742,-2
112.706594613,-29
112.714287484,-58
112.721980355,-85
112.729673226,-92
112.737366097,-92
112.745058968,-97
112.752751839,-108
112.760444710,-119
112.768137581,-131
112.775830453,-138
112.783523324,-131
112.791216195,-135
112.798909066,-158
112.806601937,-174
112.814294808,-183
112.821987679,-180
112.829680550,-140
112.837373421,-90
112.845066292,-101
112.852759163,-156
112.860452035,-153
112.868144906,-124
112.875837777,-128
112.883530402,-131
112.891223029,-117
112.898915656,-113
112.906608283,-115
112.914300910,-115
112.921993537,-106
112.929686164,-70
112.937378791,-31
112.945071418,-20
112.952764045,-18
112.960456672,-20
112.968149299,-45
112.975841926,-67
112.983534553,-70
112.991227180,-70
112.998919807,-72
113.006612434,-79
113.014305060,-113
113.021997687,-108
113.029690314,79
113.037382941,420
113.045075568,671
113.052768195,660
113.060460822,251
113.068153449,-361
113.075846076,-488
113.083538703,-149
113.091231330,-33
113.098923957,-115
113.106616584,-67
113.114309211,-22
113.122001838,-45
113.129694465,-22
113.137387092,11
113.145079719,11
113.152772346,18
113.160464973,36
113.168157600,47
113.175850226,61
113.183542853,81
113.191235480,104
113.198928107,128
113.206620734,151
113.214313361,165
113.222005988,185
113.229698615,214
113.237391242,219
113.245083869,203
113.252776496,187
113.260469123,178
113.268161750,162
113.275854377,144
113.283547004,117
113.291239631,79
113.298932258,45
113.306624885,18
113.314317512,-13
113.322010139,-49
113.329702766,-81
113.337395393,-95
113.345088019,-106
113.352780646,-119
113.360473273,-126
113.368165900,-131
113.375858527,-133
113.383551154,-124
113.391243781,-113
113.398936408,-117
113.406629035,-115
113.414321662,-106
113.422014289,-106
113.429706916,-113
113.437399543,-117
113.445092588,-119
113.452785581,-113
113.460478574,-106
113.468171567,-108
113.475864561,-110
113.483557554,-117
113.491250547,-119
113.498943540,-106
113.506636533,-95
113.514329526,-101
113.522022520,-101
113.529715513,-83
113.537408506,-54
113.545101499,-18
113.552794492,2
113.560487485,-2
113.568180479,-13
113.575873472,-38
113.583566465,-56
113.591259458,-54
113.598952451,-47
113.606645444,-40
113.614338438,-42
113.622031431,-74
113.629724424,-88
113.637417417,56
113.645110410,393
113.652803403,690
113.660496397,714
113.668189390,330
113.675882383,-271
113.683575376,-441
113.691268369,-131
113.698961362,13
113.706654356,-45
113.714347349,2
113.722040342,61
113.729733335,38
113.737426328,31
113.745119321,54
113.752812315,56
113.760505308,67
113.768198301,99
113.775891294,126
113.783584287,140
113.791277280,142
113.798970274,142
113.806663267,162
113.814356260,194
